id,iebc_ward_name,count,province,district,division,pcode,status,no,shape_type,status_1,created_at,updated_at,voided,county,constituency
323,Heillu,5,Eastern,Moyale,Central,KE0324,,223,Polygon,spelling,2026-03-04 16:05:52.848716,2026-03-04 16:27:34.588622,f,,Imenti Central
333,Hulugho,4,North Eastern,Ijara,Hulugho,KE0334,,157,Polygon,,2026-03-04 16:05:52.903146,2026-03-04 16:27:34.770351,f,,Hulugho
337,Ichagaki,4,Central,Maragwa,Maragwa,KE0338,,537,Polygon,,2026-03-04 16:05:52.923003,2026-03-04 16:27:34.788092,f,,Maragwa
349,Ijara,10,North Eastern,Ijara,Ijara,KE0350,,159,Polygon,,2026-03-04 16:05:52.990749,2026-03-04 16:27:34.908855,f,,Ijara
369,Isibania,1,Nyanza,Kuria,Kehancha,KE0370,,1291,Polygon,,2026-03-04 16:05:53.21023,2026-03-04 16:27:35.020852,f,,Kehancha
371,Ithanga,3,Central,Thika,Kakuzi,KE0372,,545,Polygon,,2026-03-04 16:05:53.220949,2026-03-04 16:27:35.033467,f,,Kakuzi
372,Ithiru,5,Central,Maragwa,Kandara,KE0373,,543,Polygon,,2026-03-04 16:05:53.225788,2026-03-04 16:27:35.039547,f,,Kandara
314,Gongoni,4,Coast,Malindi,Magarini,KE0315,,82,Polygon,,2026-03-04 16:05:52.796708,2026-03-04 16:09:21.514078,f,Kilifi,Malindi
321,Hadado/Adhibohol,4,North Eastern,Wajir,Hadado,KE0322,,177,Polygon,spelling,2026-03-04 16:05:52.837704,2026-03-04 16:09:21.644652,f,Wajir,Wajir South
335,Ibeno,5,Nyanza,Kisii Central,Keumbu,KE0336,,1336,Polygon,,2026-03-04 16:05:52.913226,2026-03-04 16:09:21.755091,f,Kisii,Kisii Central
338,Ichuni,5,Nyanza,Kisii Central,Kiamokama,KE0339,,1326,Polygon,,2026-03-04 16:05:52.927732,2026-03-04 16:09:21.770522,f,Kisii,Kisii Central
344,Igambang'ombe,12,Eastern,Meru South,Igambangombe,KE0345,,305,Polygon,,2026-03-04 16:05:52.959677,2026-03-04 16:09:21.798649,f,Meru,Meru South
345,Igembe South,7,Eastern,Meru North,Igembe East,KE0346,,,,,2026-03-04 16:05:52.966407,2026-03-04 16:09:21.80314,f,Meru,Meru North
346,Igoji East,8,Eastern,Meru Central,Igoji,KE0347,,291,Polygon,,2026-03-04 16:05:52.973061,2026-03-04 16:09:21.807542,f,Meru,Meru Central
347,Igoji West,8,Eastern,Meru Central,Abothuguchi West,KE0348,,292,Polygon,,2026-03-04 16:05:52.979581,2026-03-04 16:09:21.811794,f,Meru,Imenti Central
373,Itibo,5,Nyanza,Kisii North (Nyamira),Ekerenyo,KE0374,,1357,Polygon,,2026-03-04 16:05:53.230835,2026-03-04 16:09:22.047449,f,Kisii,Kisii North (Nyamira)
21,Alale,15,Rift Valley,West Pokot,Alale,KE0022,,656,Polygon,,2026-03-04 16:05:49.865564,2026-03-04 16:27:31.728633,f,West Pokot,Alale
382,Juja,1,Central,Thika,Ruiru,KE0383,,561,Polygon,,2026-03-04 16:05:53.275484,2026-03-04 16:27:35.078146,f,,Ruiru
411,Kagunduini,5,Central,Maragwa,Kandara,KE0412,,541,Polygon,,2026-03-04 16:05:53.469673,2026-03-04 16:27:35.336117,f,,Kandara
415,Kahawa/Sukari,1,Central,Thika,Ruiru,KE0416,,572,Polygon,,2026-03-04 16:05:53.500621,2026-03-04 16:27:35.34723,f,,Ruiru
416,Kahumbu,5,Central,Maragwa,Maragwa,KE0417,,528,Polygon,,2026-03-04 16:05:53.506495,2026-03-04 16:27:35.352141,f,,Maragwa
420,Kaksingiri West,5,Nyanza,Suba,Central,KE0421,,1259,Polygon,,2026-03-04 16:05:53.52921,2026-03-04 16:27:35.367584,f,,Imenti Central
423,Kakuzi/ Mitubiri,4,Central,Thika,Kakuzi,KE0424,,546,Polygon,,2026-03-04 16:05:53.545466,2026-03-04 16:27:35.380146,f,,Kakuzi
429,Kalimoni,1,Central,Thika,Ruiru,KE0430,,563,Polygon,,2026-03-04 16:05:53.574426,2026-03-04 16:27:35.463673,f,,Ruiru
435,Kamahuha,4,Central,Maragwa,Makuyu,KE0436,,536,Polygon,,2026-03-04 16:05:53.60764,2026-03-04 16:27:35.522517,f,,Makuyu
380,Jilore,6,Coast,Malindi,Malindi,KE0381,,75,Polygon,,2026-03-04 16:05:53.265504,2026-03-04 16:09:22.083126,f,Kilifi,Malindi
396,Kabiri,12,Nyanza,Rachuonyo,West Karachuonyo,KE0397,,,,,2026-03-04 16:05:53.347469,2026-03-04 16:09:22.210432,f,Homa Bay,Karachuonyo
400,Kabondo East,6,Nyanza,Rachuonyo,Kabondo,KE0401,,1226,Polygon,,2026-03-04 16:05:53.36918,2026-03-04 16:09:22.2635,f,Homa Bay,Rachuonyo
401,Kabondo West,8,Nyanza,Rachuonyo,Kabondo,KE0402,,1227,Polygon,,2026-03-04 16:05:53.374538,2026-03-04 16:09:22.270386,f,Homa Bay,Rachuonyo
402,Kabonyo/Kanyagwal,11,Nyanza,Nyando,Kadibo,KE0403,,1209,Polygon,spelling,2026-03-04 16:05:53.380603,2026-03-04 16:09:22.276647,f,Kisumu,Nyando
410,Kagan,10,Nyanza,Homa Bay,Rangwe,KE0411,,1239,Polygon,,2026-03-04 16:05:53.461715,2026-03-04 16:09:22.322068,f,Homa Bay,Rangwe
422,Kakuyuni,4,Coast,Malindi,Malindi,KE0423,,76,Polygon,,2026-03-04 16:05:53.540073,2026-03-04 16:09:22.386237,f,Kilifi,Malindi
428,Kaler,2,Nyanza,Migori,Nyatike,KE0429,,1286,Polygon,,2026-03-04 16:05:53.569845,2026-03-04 16:09:22.464579,f,Migori,Nyatike
432,Kaloleni,6,Coast,Taita,Voi,KE0433,,127,Polygon,,2026-03-04 16:05:53.590896,2026-03-04 16:09:22.495231,f,Taita Taveta,Taita
22,Alango Gof,1,North Eastern,Mandera,Lafey,KE0023,,220,Polygon,spelling,2026-03-04 16:05:49.885091,2026-03-04 16:27:31.749784,f,Mandera,Lafey
440,Kambiti,7,Central,Maragwa,Makuyu,KE0441,,535,Polygon,,2026-03-04 16:05:53.633464,2026-03-04 16:27:35.578642,f,,Makuyu
442,Kamenu,1,Central,Thika,Thika Municipality,KE0443,,565,Polygon,,2026-03-04 16:05:53.643497,2026-03-04 16:27:35.584921,f,,Thika Municipality
445,Kamwangi,5,Central,Thika,Kamwangi,KE0446,,,,,2026-03-04 16:05:53.658776,2026-03-04 16:27:35.596819,f,,Kamwangi
449,Kangare,3,Central,Maragwa,Kigumo,KE0450,,531,Polygon,,2026-03-04 16:05:53.680469,2026-03-04 16:27:35.614601,f,,Kigumo
473,Kapkateny,8,Western,Mt. Elgon,Kopsiro,KE0474,,1079,Polygon,,2026-03-04 16:05:53.919869,2026-03-04 16:27:35.721397,f,,Kopsiro
474,Kapkatet,4,Rift Valley,Bureti,Bureti,KE0475,,956,Polygon,,2026-03-04 16:05:53.924489,2026-03-04 16:27:35.730154,f,,Bureti
479,Kapletundo,13,Rift Valley,Bureti,Sotik,KE0480,,969,Polygon,,2026-03-04 16:05:53.949391,2026-03-04 16:27:35.781584,f,,Sotik
484,Kapsasian,2,Rift Valley,Transmara,Kirindon,KE0485,,890,Polygon,,2026-03-04 16:05:53.974238,2026-03-04 16:27:35.831482,f,,Kirindon
487,Kapsokwony,12,Western,Mt. Elgon,Kapsokwony,KE0488,,,,,2026-03-04 16:05:53.990593,2026-03-04 16:27:35.849412,f,,Kapsokwony
492,Kaptama,7,Western,Mt. Elgon,Kaptama,KE0493,,1080,Polygon,,2026-03-04 16:05:54.015843,2026-03-04 16:27:35.87837,f,,Kaptama
443,Masogo/Nyang'oma,9,Nyanza,Nyando,Miwani,KE0444,,1213,Polygon,,2026-03-04 16:05:53.648602,2026-03-04 16:09:22.556059,f,Kisumu,Nyando
451,Kangeta,6,Eastern,Meru North,Igembe North,KE0452,,260,Polygon,,2026-03-04 16:05:53.693107,2026-03-04 16:09:22.593086,f,Meru,Meru North
457,Kanuni,8,Eastern,Meru North,Igembe South,KE0458,,255,Polygon,,2026-03-04 16:05:53.816893,2026-03-04 16:09:22.620168,f,Meru,Meru North
459,Kanyaluo,7,Nyanza,Rachuonyo,East Karachuonyo,KE0460,,1233,Polygon,,2026-03-04 16:05:53.834227,2026-03-04 16:09:22.629466,f,Homa Bay,Karachuonyo
461,Kanyamwa/Kosewe,4,Nyanza,Homa Bay,Ndhiwa,KE0462,,1251,Polygon,,2026-03-04 16:05:53.849052,2026-03-04 16:09:22.639628,f,Homa Bay,Ndhiwa
23,Amalo,5,Rift Valley,Nakuru,Gilgil,KE0024,,849,Polygon,,2026-03-04 16:05:49.91289,2026-03-04 16:27:31.76576,f,Nakuru,Gilgil
35,Arabia,5,North Eastern,Mandera,Fino,KE0036,,211,Polygon,,2026-03-04 16:05:50.100135,2026-03-04 16:27:31.879522,f,Mandera,Fino
509,Kariara,7,Central,Thika,Gatanga,KE0510,,550,Polygon,,2026-03-04 16:05:54.114145,2026-03-04 16:27:36.032993,f,,Gatanga
523,Kasgunga East,3,Nyanza,Suba,Mbita,KE0524,,1254,Polygon,,2026-03-04 16:05:54.193183,2026-03-04 16:27:36.07953,f,,Mbita
540,Keiyan,11,Rift Valley,Transmara,Keiyan,KE0541,,882,Polygon,spelling,2026-03-04 16:05:54.299848,2026-03-04 16:27:36.207606,f,,Keiyan
503,Karama,4,Eastern,Meru North,Tigania North,KE0504,,275,Polygon,,2026-03-04 16:05:54.080336,2026-03-04 16:09:22.97246,f,Meru,Meru North
511,Karingani,6,Eastern,Meru South,Chuka,KE0512,,302,Polygon,,2026-03-04 16:05:54.125012,2026-03-04 16:09:23.089582,f,Meru,Meru South
524,Kasigau,3,Coast,Taita,Voi,KE0525,,129,Polygon,,2026-03-04 16:05:54.199252,2026-03-04 16:09:23.27873,f,Taita Taveta,Taita
549,Keumbu,2,Nyanza,Kisii Central,Keumbu,KE0550,,1333,Polygon,,2026-03-04 16:05:54.407203,2026-03-04 16:09:23.678308,f,Kisii,Kisii Central
555,Kiagu,6,Eastern,Meru Central,Abothuguchi East,KE0556,,288,Polygon,,2026-03-04 16:05:54.441193,2026-03-04 16:09:23.762611,f,Meru,Meru Central
558,Kiambere,4,Eastern,Mbeere,Gachoka,KE0559,,327,Polygon,,2026-03-04 16:05:54.456232,2026-03-04 16:09:23.810074,f,Embu,Mbeere
559,Kiamokama,5,Nyanza,Kisii Central,Kiamokama,KE0560,,1330,Polygon,,2026-03-04 16:05:54.461329,2026-03-04 16:09:23.821251,f,Kisii,Kisii Central
561,Kianjai,7,Eastern,Meru North,Tigania West,KE0562,,268,Polygon,,2026-03-04 16:05:54.471133,2026-03-04 16:09:23.844599,f,Meru,Meru North
569,Kiganjo,14,Central,Thika,Gatundu South,KE0570,,552,Polygon,,2026-03-04 16:05:54.512036,2026-03-04 16:27:36.314572,f,,Gatundu South
573,Kihara,2,Central,Kiambu,Kiambaa,KE0574,,590,Polygon,,2026-03-04 16:05:54.531648,2026-03-04 16:26:04.553468,f,Kiambu,Kiambaa
572,Kigumo,6,Central,Maragwa,Kigumo,KE0573,,530,Polygon,,2026-03-04 16:05:54.526951,2026-03-04 16:27:36.339742,f,,Kigumo
575,Kihumbu-Ini,4,Central,Thika,Gatanga,KE0576,,548,Polygon,,2026-03-04 16:05:54.54126,2026-03-04 16:27:36.395217,f,,Gatanga
585,Kilgoris Central,13,Rift Valley,Transmara,Pirrar,KE0586,,881,Polygon,,2026-03-04 16:05:54.593941,2026-03-04 16:27:36.470445,f,,Pirrar
594,Kimintet,11,Rift Valley,Transmara,Kirindon,KE0595,,885,Polygon,,2026-03-04 16:05:54.651216,2026-03-04 16:27:36.612122,f,,Kirindon
595,Kimorori/Wempa,3,Central,Maragwa,Makuyu,KE0596,,533,Polygon,,2026-03-04 16:05:54.657006,2026-03-04 16:27:36.623771,f,,Makuyu
596,Kimulot,5,Rift Valley,Bureti,Kimulot,KE0597,,987,Polygon,,2026-03-04 16:05:54.662383,2026-03-04 16:27:36.634967,f,,Kimulot
607,Kinyona,4,Central,Maragwa,Kigumo,KE0608,,532,Polygon,,2026-03-04 16:05:54.719657,2026-03-04 16:27:36.748249,f,,Kigumo
568,Kiegoi/Antubochiu,8,Eastern,Meru North,Igembe Central,KE0569,,252,Polygon,,2026-03-04 16:05:54.506705,2026-03-04 16:09:23.931566,f,Meru,Meru North
571,Kiguchwa,4,Eastern,Meru North,Tigania Central,KE0572,,273,Polygon,spelling,2026-03-04 16:05:54.522032,2026-03-04 16:09:23.972023,f,Meru,Meru North
578,Kiirua/Naari,7,Eastern,Meru Central,Buuri,KE0579,,283,Polygon,spelling,2026-03-04 16:05:54.555855,2026-03-04 16:09:24.078609,f,Meru,Meru Central
609,Kiogoro,3,Nyanza,Kisii Central,Kiogoro,KE0610,,1334,Polygon,,2026-03-04 16:05:54.729084,2026-03-04 16:09:24.556193,f,Kisii,Kisii Central
36,Arbajahan,5,North Eastern,Wajir,Griftu,KE0037,,176,Polygon,,2026-03-04 16:05:50.114446,2026-03-04 16:27:31.90855,f,Wajir,Griftu
629,Kirimari,4,Eastern,Embu,Manyatta,KE0630,,315,Polygon,,2026-03-04 16:05:54.826199,2026-03-04 16:27:37.069642,f,Embu,Manyatta
636,Kisanana,22,Rift Valley,Koibatek,Kisanana,KE0637,,804,Polygon,,2026-03-04 16:05:54.874485,2026-03-04 16:27:37.15648,f,,Kisanana
638,Kisiara,5,Rift Valley,Bureti,Roret,KE0639,,950,Polygon,,2026-03-04 16:05:54.924685,2026-03-04 16:27:37.197795,f,,Roret
651,Kiuu,1,Central,Thika,Ruiru,KE0652,,574,Polygon,,2026-03-04 16:05:55.057513,2026-03-04 16:27:37.347007,f,,Ruiru
640,Kisima,6,Eastern,Meru Central,Timau,KE0641,,282,Polygon,,2026-03-04 16:05:54.961163,2026-03-04 16:09:25.03326,f,Meru,Meru Central
649,Kitutu Central,1,Nyanza,Kisii Central,Mosocho,KE0650,,1344,Polygon,,2026-03-04 16:05:55.045932,2026-03-04 16:09:25.200054,f,Kisii,Kisii Central
656,Kobura,8,Nyanza,Nyando,Kadibo,KE0657,,1210,Polygon,,2026-03-04 16:05:55.083689,2026-03-04 16:09:25.299751,f,Kisumu,Nyando
661,Kojwach,3,Nyanza,Rachuonyo,Kasipul,KE0662,,1229,Polygon,,2026-03-04 16:05:55.10908,2026-03-04 16:09:25.381856,f,Homa Bay,Rachuonyo
662,Kokwanyo/Kakelo,4,Nyanza,Rachuonyo,Kasipul,KE0663,,1228,Polygon,,2026-03-04 16:05:55.113874,2026-03-04 16:09:25.394234,f,Homa Bay,Rachuonyo
37,Arror,6,Rift Valley,Elgeyo Marakwet,Tunyo,KE0038,,740,Polygon,,2026-03-04 16:05:50.127863,2026-03-04 16:27:31.95649,f,Elgeyo Marakwet,Tunyo
712,Lambwe,6,Nyanza,Suba,Lambwe,KE0713,,1256,Polygon,,2026-03-04 16:05:55.443164,2026-03-04 16:27:38.006206,f,,Lambwe
735,Litein,9,Rift Valley,Bureti,Bureti,KE0736,,954,Polygon,,2026-03-04 16:05:55.571481,2026-03-04 16:27:38.102754,f,,Bureti
747,Lolgorian,8,Rift Valley,Transmara,Keiyan,KE0748,,886,Polygon,,2026-03-04 16:05:55.692195,2026-03-04 16:27:38.156885,f,,Keiyan
703,Labisgale,1,North Eastern,Garissa,Dadaab,KE0704,,148,Polygon,,2026-03-04 16:05:55.389612,2026-03-04 16:09:25.869747,f,Garissa,Dadaab
38,As-habito,4,North Eastern,Mandera,As-habito,KE0039,,201,Polygon,spelling,2026-03-04 16:05:50.141422,2026-03-04 16:27:31.972132,f,Mandera,As-habito
804,Makuyu,3,Central,Maragwa,Makuyu,KE0805,,534,Polygon,,2026-03-04 16:05:56.077527,2026-03-04 16:27:38.656596,f,,Makuyu
805,Malaba Central,7,Western,Teso,Amagoro,KE0806,,1121,Polygon,,2026-03-04 16:05:56.082983,2026-03-04 16:27:38.661472,f,,Amagoro
806,Malaba North,6,Western,Teso,Amagoro,KE0807,,1122,Polygon,,2026-03-04 16:05:56.088229,2026-03-04 16:27:38.666681,f,,Amagoro
807,Malaba South,8,Western,Teso,Amagoro,KE0808,,1126,Polygon,,2026-03-04 16:05:56.093098,2026-03-04 16:27:38.671852,f,,Amagoro
774,Macalder/Kanyarwan,6,Nyanza,Migori,Nyatike,KE0775,,1285,Polygon,spelling,2026-03-04 16:05:55.842474,2026-03-04 16:09:26.458171,f,Migori,Nyatike
783,Magarini,4,Coast,Malindi,Magarini,KE0784,,81,Polygon,,2026-03-04 16:05:55.888028,2026-03-04 16:09:26.500709,f,Kilifi,Malindi
784,Magenche,3,Nyanza,Gucha (kisii South),Kenyenya,KE0785,,1314,Polygon,,2026-03-04 16:05:55.892798,2026-03-04 16:09:26.506039,f,Kisii,Gucha (kisii South)
787,Magumoini,14,Eastern,Meru South,Magumoni,KE0788,,303,Polygon,spelling,2026-03-04 16:05:55.908194,2026-03-04 16:09:26.520102,f,Meru,Meru South
790,Magwagwa,3,Nyanza,Kisii North (Nyamira),Nyamusi,KE0791,,1360,Polygon,,2026-03-04 16:05:55.926258,2026-03-04 16:09:26.5334,f,Kisii,Kisii North (Nyamira)
797,Majoge Basi,2,Nyanza,Gucha (kisii South),Ogembo,KE0798,,1323,Polygon,,2026-03-04 16:05:56.034736,2026-03-04 16:09:26.564074,f,Kisii,Gucha (kisii South)
798,Makima,3,Eastern,Mbeere,Mwea,KE0799,,324,Polygon,,2026-03-04 16:05:56.042372,2026-03-04 16:09:26.569034,f,Embu,Mbeere
812,Malindi,1,Coast,Malindi,Malindi,KE0813,,78,Polygon,,2026-03-04 16:05:56.12169,2026-03-04 16:09:26.631684,f,Kilifi,Malindi
40,Athi River,2,Eastern,Machakos,Athi River,KE0041,,394,Polygon,,2026-03-04 16:05:50.169101,2026-03-04 16:27:31.98891,f,Machakos,Athi River
816,Mangu,6,Central,Thika,Kamwangi,KE0817,,558,Polygon,spelling,2026-03-04 16:05:56.143507,2026-03-04 16:27:38.706459,f,,Kamwangi
843,Masaba,7,Nyanza,Kuria,Masaba,KE0844,,1293,Polygon,,2026-03-04 16:05:56.366765,2026-03-04 16:27:38.914363,f,,Nyaribari Masaba
844,Masalani,9,North Eastern,Ijara,Masalani,KE0845,,160,Polygon,,2026-03-04 16:05:56.371735,2026-03-04 16:27:38.920129,f,,Masalani
823,Marafa,3,Coast,Malindi,Marafa,KE0824,,80,Polygon,,2026-03-04 16:05:56.180705,2026-03-04 16:09:26.679731,f,Kilifi,Malindi
834,Mariani,6,Eastern,Meru South,Chuka,KE0835,,301,Polygon,,2026-03-04 16:05:56.315883,2026-03-04 16:09:26.731076,f,Meru,Meru South
837,Marimanti,12,Eastern,Tharaka,Tharaka Central,KE0838,,310,Polygon,,2026-03-04 16:05:56.334183,2026-03-04 16:09:26.744871,f,Tharaka Nithi,Tharaka
842,Marungu,2,Coast,Taita,Voi,KE0843,,128,Polygon,,2026-03-04 16:05:56.361374,2026-03-04 16:09:26.768329,f,Taita Taveta,Taita
845,Masige East,4,Nyanza,Gucha (kisii South),Nyamache,KE0846,,1316,Polygon,,2026-03-04 16:05:56.37701,2026-03-04 16:09:26.782276,f,Kisii,Gucha (kisii South)
848,Masimba,8,Nyanza,Kisii Central,Masaba,KE0849,,1328,Polygon,,2026-03-04 16:05:56.391944,2026-03-04 16:09:26.796626,f,Kisii,Kisii Central
853,Mata,2,Coast,Taita,Taita/taveta,KE0854,,115,Polygon,,2026-03-04 16:05:56.414789,2026-03-04 16:09:26.820531,f,Taita Taveta,Taita
868,Maua Town,8,Eastern,Meru North,Igembe East,KE0869,,251,Polygon,spelling,2026-03-04 16:05:56.488446,2026-03-04 16:09:26.897632,f,Meru,Meru North
872,Mavuria,8,Eastern,Mbeere,Gachoka,KE0873,,326,Polygon,,2026-03-04 16:05:56.521642,2026-03-04 16:09:26.915903,f,Embu,Mbeere
46,Baawa,7,Rift Valley,Samburu,Kirisia,KE0047,,671,Polygon,,2026-03-04 16:05:50.319778,2026-03-04 16:27:31.996615,f,Samburu,Kirisia
919,Mogogosiek,7,Rift Valley,Bureti,Konoin,KE0920,,988,Polygon,,2026-03-04 16:05:56.906923,2026-03-04 16:27:39.312508,f,,Konoin
925,Mokerero,3,Nyanza,Kuria,Kehancha,KE0926,,1292,Polygon,,2026-03-04 16:05:56.940078,2026-03-04 16:27:39.419157,f,,Kehancha
933,Mt. Elgon,20,Western,Mt. Elgon,Kaptama,KE0934,,1081,Polygon,spelling,2026-03-04 16:05:57.023673,2026-03-04 16:27:39.453416,f,,Kaptama
879,Mbeti,5,Eastern,Mbeere,Gachoka,KE0880,,325,Polygon,spelling,2026-03-04 16:05:56.695589,2026-03-04 16:09:26.955171,f,Embu,Mbeere
881,Mbeu,6,Eastern,Meru North,Uringu,KE0882,,270,Polygon,,2026-03-04 16:05:56.709852,2026-03-04 16:09:26.966503,f,Meru,Meru North
884,Mboghoni,3,Coast,Taita,Taita/taveta,KE0885,,114,Polygon,,2026-03-04 16:05:56.728854,2026-03-04 16:09:26.991513,f,Taita Taveta,Taita
885,Mbololo,3,Coast,Taita,Voi,KE0886,,125,Polygon,,2026-03-04 16:05:56.734855,2026-03-04 16:09:26.999167,f,Taita Taveta,Taita
888,Mekenene,4,Nyanza,Kisii North (Nyamira),Borabu,KE0889,,1362,Polygon,,2026-03-04 16:05:56.751818,2026-03-04 16:09:27.019454,f,Kisii,Kisii North (Nyamira)
901,Mikinduri,5,Eastern,Meru North,Tigania Central,KE0902,,272,Polygon,,2026-03-04 16:05:56.81935,2026-03-04 16:09:27.093415,f,Meru,Meru North
907,Mitheru,3,Eastern,Meru South,Muthambi,KE0908,,296,Polygon,,2026-03-04 16:05:56.846502,2026-03-04 16:09:27.122662,f,Meru,Meru South
908,Mitunguu,2,Eastern,Meru Central,Nkuene,KE0909,,290,Polygon,,2026-03-04 16:05:56.850929,2026-03-04 16:09:27.127359,f,Meru,Meru Central
909,Miwani,4,Nyanza,Nyando,Miwani,KE0910,,1211,Polygon,,2026-03-04 16:05:56.855251,2026-03-04 16:09:27.132706,f,Kisumu,Nyando
929,Moticho,4,Nyanza,Gucha (kisii South),Etago,KE0930,,1309,Polygon,,2026-03-04 16:05:56.965983,2026-03-04 16:09:27.332368,f,Kisii,Gucha (kisii South)
943,Mugumoini,5,Central,Thika,Gatanga,KE0944,,,,,2026-03-04 16:05:57.108996,2026-03-04 16:27:39.490867,f,,Gatanga
47,Babadogo,1,Nairobi,Nairobi,Kasarani,KE0048,,1401,Polygon,,2026-03-04 16:05:50.331711,2026-03-04 16:26:00.57201,f,Nairobi,Kasarani
971,Murera,1,Central,Thika,Ruiru,KE0972,,559,Polygon,,2026-03-04 16:05:57.24648,2026-03-04 16:27:39.599202,f,,Ruiru
975,Muruka,3,Central,Maragwa,Kandara,KE0976,,540,Polygon,,2026-03-04 16:05:57.267122,2026-03-04 16:27:39.676252,f,,Kandara
985,Muthithi,5,Central,Maragwa,Maragwa,KE0986,,529,Polygon,,2026-03-04 16:05:57.425791,2026-03-04 16:27:39.727214,f,,Maragwa
946,Mugwe,7,Eastern,Meru South,Chuka,KE0947,,304,Polygon,,2026-03-04 16:05:57.124901,2026-03-04 16:09:27.418568,f,Meru,Meru South
947,Muhoroni/Koru,9,Nyanza,Nyando,Muhoroni,KE0948,,1215,Polygon,spelling,2026-03-04 16:05:57.129962,2026-03-04 16:09:27.423648,f,Kisumu,Nyando
954,Mukothima,6,Eastern,Tharaka,Tharaka North,KE0955,,307,Polygon,,2026-03-04 16:05:57.166921,2026-03-04 16:09:27.458739,f,Tharaka Nithi,Tharaka
965,Muminji,5,Eastern,Mbeere,Siakago,KE0966,,329,Polygon,,2026-03-04 16:05:57.214096,2026-03-04 16:09:27.616413,f,Embu,Mbeere
969,Municipality,4,Eastern,Meru Central,Miriga Mieru West,KE0970,,276,Polygon,,2026-03-04 16:05:57.236368,2026-03-04 16:09:27.644146,f,Meru,Meru Central
982,Muthara,8,Eastern,Meru North,Tigania North,KE0983,,274,Polygon,,2026-03-04 16:05:57.37945,2026-03-04 16:09:27.712432,f,Meru,Meru North
995,Mwaking'oina,2,Nyanza,Kisii Central,Marani,KE0996,,,,,2026-03-04 16:05:57.485304,2026-03-04 16:09:27.768057,f,Kisii,Kisii Central
1000,Mwanda/mghange,6,Coast,Taita,Wundanyi,KE1001,,119,Polygon,spelling,2026-03-04 16:05:57.512757,2026-03-04 16:09:27.789254,f,Taita Taveta,Taita
1001,Mwangathia,6,Eastern,Meru Central,Abothuguchi East,KE1002,,285,Polygon,,2026-03-04 16:05:57.51904,2026-03-04 16:09:27.793095,f,Meru,Meru Central
1004,Mwatate,3,Coast,Taita,Mwatate,KE1005,,121,Polygon,,2026-03-04 16:05:57.533224,2026-03-04 16:09:27.805974,f,Taita Taveta,Taita
48,Bahari,4,Coast,Lamu,Mpeketoni,KE0049,,110,Polygon,,2026-03-04 16:05:50.344513,2026-03-04 16:27:32.003141,f,Lamu,Mpeketoni
1010,Mwihoko,1,Central,Thika,Ruiru,KE1011,,576,Polygon,,2026-03-04 16:05:57.560706,2026-03-04 16:27:39.8328,f,,Ruiru
1045,Ndarugu,6,Central,Thika,Gatundu South,KE1046,,553,Polygon,spelling,2026-03-04 16:05:57.741427,2026-03-04 16:27:40.024818,f,,Gatundu South
1054,Ng'araria,3,Central,Maragwa,Kandara,KE1055,,539,Polygon,,2026-03-04 16:05:57.783395,2026-03-04 16:27:40.053907,f,,Kandara
1064,Nginda,9,Central,Maragwa,Maragwa,KE1065,,313,Polygon,,2026-03-04 16:05:57.827985,2026-03-04 16:27:40.072964,f,,Maragwa
1067,Ngoliba,3,Central,Thika,Thika Municipality,KE1068,,568,Polygon,,2026-03-04 16:05:57.843925,2026-03-04 16:27:40.082821,f,,Thika Municipality
1007,Mwea,4,Eastern,Mbeere,Mwea,KE1008,,323,Polygon,,2026-03-04 16:05:57.547014,2026-03-04 16:09:27.819014,f,Embu,Mbeere
1012,Mwimbi,7,Eastern,Meru South,Mwimbi,KE1013,,298,Polygon,,2026-03-04 16:05:57.569264,2026-03-04 16:09:27.840292,f,Meru,Meru South
1015,Mwonyorero,3,Nyanza,Kisii Central,Marani,KE1016,,,,,2026-03-04 16:05:57.582468,2026-03-04 16:09:27.853684,f,Kisii,Kisii Central
1066,Ngolia,3,Coast,Taita,Tausa,KE1067,,130,Polygon,,2026-03-04 16:05:57.838492,2026-03-04 16:09:28.141112,f,Taita Taveta,Taita
49,Bahati,4,Rift Valley,Nakuru,Bahati,KE0050,,869,Polygon,,2026-03-04 16:05:50.355588,2026-03-04 16:27:32.0098,f,Nakuru,Bahati
50,Balambala,5,North Eastern,Garissa,Balambala,KE0051,,135,Polygon,,2026-03-04 16:05:50.368005,2026-03-04 16:26:00.658158,f,Garissa,Balambala
1102,Ntimaru East,3,Nyanza,Kuria,Ntimaru,KE1103,,1298,Polygon,,2026-03-04 16:05:58.102345,2026-03-04 16:27:40.261241,f,,Ntimaru
1103,Ntimaru West,4,Nyanza,Kuria,Ntimaru,KE1104,,1297,Polygon,,2026-03-04 16:05:58.106877,2026-03-04 16:27:40.266477,f,,Ntimaru
1107,Nyabasi West,6,Nyanza,Kuria,Kegonga,KE1108,,1300,Polygon,,2026-03-04 16:05:58.124876,2026-03-04 16:27:40.281616,f,,Kegonga
1117,Nyamusense/Komoso,4,Nyanza,Kuria,Mabera,KE1118,,1295,Polygon,spelling,2026-03-04 16:05:58.167978,2026-03-04 16:27:40.301516,f,,Mabera
1074,Njia,7,Eastern,Meru North,Igembe North,KE1075,,259,Polygon,,2026-03-04 16:05:57.909169,2026-03-04 16:09:28.175629,f,Meru,Meru North
